"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1964",0.475941375315186,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1965",0.473287832455819,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1966",0.478964536763373,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1967",0.501016380662552,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1968",0.515176772129848,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1969",0.532277603602201,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1970",0.548434043041865,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1971",0.556274007274595,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1972",0.561123509637919,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1973",0.569971302748777,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1974",0.567459785410252,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1975",0.583940665415108,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1976",0.598263119652817,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1977",0.601665598052769,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1978",0.610392006456439,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1979",0.630525058447188,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1980",0.629755473266989,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1981",0.642574632521054,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1982",0.640367733901535,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1983",0.650852862322453,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1984",0.67308714748124,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1985",0.685496138798058,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1986",0.669894097373919,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1987",0.690423035171583,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1988",0.694797855368307,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1989",0.694635999162125,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1990",0.691947754915449,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1991",0.699509662033137,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1992",0.724037208518102,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1993",0.751818775613587,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1994",0.763009848278727,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1995",0.759090814829338,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1996",0.778758559443821,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1997",0.804687870939292,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1998",0.82963410750415,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","1999",0.848130840647725,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2000",0.854300747265833,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2001",0.866665467654689,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2002",0.884286930703148,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2003",0.892029157379016,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2004",0.911617506792107,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2005",0.908454339964178,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2006",0.91040242116792,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2007",0.921993472008502,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2008",0.91815972167464,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2009",0.929904508323579,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2010",0.934270055729993,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2011",0.942731408859384,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2012",0.967634583798989,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2013",0.979474851219131,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2014",0.996972241234334,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2015",1,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2016",1.00911783224888,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2017",1.01017080219463,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2018",1.01172554278529,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2019",1.00806354627032,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2020",1.00532172327339,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2021",1.02687923250166,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2022",1.02060138876478,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2023",1.02276763946699,
"AUS","GDPHRWKDFORECAST","TOT","IDX2015","A","2024",1.03077649561248,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1976",0.564150813160452,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1977",0.586186042252367,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1978",0.58251473386528,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1979",0.610728588595879,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1980",0.616375687275977,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1981",0.619454013224746,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1982",0.639076184934344,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1983",0.659916542093214,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1984",0.661146172315714,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1985",0.676288251044906,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1986",0.691281468085782,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1987",0.697972402383152,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1988",0.718383008008933,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1989",0.73650598395862,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1990",0.756236057086023,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1991",0.771335144281439,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1992",0.785823724420072,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1993",0.795005878201276,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1994",0.815200125519868,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1995",0.837126180429733,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1996",0.853052386352075,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1997",0.865199676550432,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1998",0.886772676893272,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","1999",0.903963776207611,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2000",0.927058665393538,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2001",0.932180283348689,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2002",0.949032546127415,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2003",0.951979004143586,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2004",0.970182066077969,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2005",0.9809525689603,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2006",0.998406107489207,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2007",1.01658018272976,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2008",1.01329577671158,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2009",0.980030945058399,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2010",0.990011914974165,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2011",1.00427952135022,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2012",1.00132608919682,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2013",0.997578187431651,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2014",0.996268325999514,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2015",1,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2016",1.00659913877422,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2017",1.01343915575379,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2018",1.02066427898774,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2019",1.02475148336926,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2020",0.973639821511876,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2021",0.99935101635143,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2022",1.02213041954984,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2023",1.01299069542362,
"AUT","GDPHRWKDFORECAST","TOT","IDX2015","A","2024",1.02286127044866,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1960",0.30453625725814,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1961",0.317267008544,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1962",0.328547317105111,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1963",0.340579114521403,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1964",0.359036374094179,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1965",0.370458753215887,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1966",0.380588017282194,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1967",0.397078922864022,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1968",0.414108660844787,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1969",0.434010958827059,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1970",0.460505146318614,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1971",0.474659241051201,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1972",0.500698583661254,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1973",0.52688662918058,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1974",0.540369205400333,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1975",0.540702245409639,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1976",0.573907236058904,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1977",0.579707280246489,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1978",0.595045232636242,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1979",0.603224333150401,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1980",0.631267794694377,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1981",0.641467264791062,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1982",0.653759405521122,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1983",0.664416144956811,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1984",0.681129487521934,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1985",0.689010740087822,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1986",0.697102434614913,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1987",0.708082860475515,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1988",0.727374798285434,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1989",0.741195045908191,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1990",0.756198820706084,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1991",0.767604411795611,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1992",0.780345957485522,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1993",0.777847417693784,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1994",0.80636647952331,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1995",0.819840362991917,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1996",0.828443207893131,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1997",0.854072195473522,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1998",0.855818370782938,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","1999",0.874093412509662,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2000",0.888764582569954,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2001",0.886323561063975,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2002",0.899406727976813,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2003",0.909581217374332,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2004",0.932859313521786,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2005",0.941055131056332,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2006",0.954334454283176,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2007",0.973155851036864,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2008",0.960391961388236,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2009",0.94258200363423,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2010",0.96337578332334,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2011",0.966775528329113,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2012",0.96979397809331,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2013",0.9771010155832,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2014",0.988602404772623,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2015",1,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2016",1.00013552858001,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2017",1.00065468361844,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2018",1.00385682467378,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2019",1.01039767122322,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2020",0.955611988137377,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2021",0.997197666368525,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2022",1.00909274210143,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2023",1.01164044256271,
"BEL","GDPHRWKDFORECAST","TOT","IDX2015","A","2024",1.02178166303188,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1960",0.550336269332493,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1961",0.543171458234913,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1962",0.567507594092537,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1963",0.583885472950572,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1964",0.600512395813922,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1965",0.614931829218427,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1966",0.62171764635894,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1967",0.623015080852622,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1968",0.641917828097744,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1969",0.653574058257222,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1970",0.665506882547585,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1971",0.676359506390192,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1972",0.693026048343076,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1973",0.705278092418979,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1974",0.699235681915233,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1975",0.697495695088484,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1976",0.702840146187312,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1977",0.714645446903134,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1978",0.71892891662667,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1979",0.714504397172411,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1980",0.70929894217495,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1981",0.712867257245493,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1982",0.712405129435611,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1983",0.726109141616459,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1984",0.750083634737029,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1985",0.76171565247207,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1986",0.75554899001733,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1987",0.765410625073405,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1988",0.775317213521616,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1989",0.775952715483704,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1990",0.771980073006816,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1991",0.769296720809653,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1992",0.783877536524162,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1993",0.800479297664199,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1994",0.819570375607473,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1995",0.826721491234066,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1996",0.832482533177647,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1997",0.850002443427309,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1998",0.861567543439889,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","1999",0.883408027431437,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2000",0.906611684971208,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2001",0.912180651213625,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2002",0.91847083271103,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2003",0.912926772362529,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2004",0.925193240711286,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2005",0.942547428178577,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2006",0.950335575472834,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2007",0.950275251389983,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2008",0.946969062511519,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2009",0.931992993030698,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2010",0.947854834142531,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2011",0.962627507381407,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2012",0.966532086188516,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2013",0.976688983471459,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2014",1.00075503696516,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2015",1,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2016",1.00387426766792,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2017",1.01268608341251,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2018",1.02258014142457,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2019",1.02087500499013,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2020",1.02638507990897,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2021",1.02648531226475,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2022",1.02134915157614,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2023",1.01546746833368,
"CAN","GDPHRWKDFORECAST","TOT","IDX2015","A","2024",1.02296113438794,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","1993",0.587766856415776,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","1994",0.59569322173164,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","1995",0.625318559398608,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","1996",0.647982108918503,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","1997",0.649053788192855,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","1998",0.658209884884946,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","1999",0.681104641857734,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2000",0.716261573506717,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2001",0.739950752475379,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2002",0.74637208474348,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2003",0.779253791774446,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2004",0.817288093014913,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2005",0.855200405835838,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2006",0.902272108246133,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2007",0.932940883944269,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2008",0.936153506146569,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2009",0.910204804903236,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2010",0.940840247714729,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2011",0.960003656042007,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2012",0.949134687817316,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2013",0.945695870835113,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2014",0.961767356597548,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2015",1,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2016",1.00848311687895,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2017",1.04618006935266,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2018",1.06551767829347,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2019",1.0944466498657,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2020",1.05209984634538,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2021",1.08471821228465,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2022",1.09250708940217,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2023",1.09169368552399,
"CZE","GDPHRWKDFORECAST","TOT","IDX2015","A","2024",1.11675808885372,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1966",0.44306962410951,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1967",0.467655560123378,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1968",0.489921084675127,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1969",0.512630588049653,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1970",0.514509149468259,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1971",0.530192446384317,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1972",0.540489083716486,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1973",0.556195918359066,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1974",0.553863558884533,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1975",0.551061577315746,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1976",0.573904584708638,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1977",0.585972622243615,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1978",0.594002170702568,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1979",0.610039007547594,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1980",0.610596507633193,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1981",0.616202511074565,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1982",0.636037808823564,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1983",0.652083869358407,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1984",0.669570106463556,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1985",0.680546124152603,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1986",0.696888722830878,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1987",0.693426222130376,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1988",0.696685047177104,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1989",0.703428068778732,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1990",0.716822260081637,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1991",0.733931096498687,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1992",0.754385283105667,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1993",0.76697386432454,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1994",0.792141823929896,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1995",0.811063859195692,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1996",0.826376178556304,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1997",0.84169130082821,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1998",0.848402438674307,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","1999",0.866178952685767,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2000",0.891987403527957,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2001",0.890501132283391,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2002",0.894095195408674,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2003",0.905900278520226,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2004",0.934982834449264,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2005",0.943414635103055,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2006",0.958711413704102,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2007",0.945346877707115,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2008",0.9295051773253,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2009",0.912549439222031,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2010",0.9518006683395,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2011",0.964941320078024,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2012",0.974059504017337,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2013",0.983293960454685,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2014",0.990588377668741,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2015",1,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2016",1.01542645230513,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2017",1.0286613792686,
"DNK","GDPHRWKDFORECAST","TOT","IDX2015","A","2018",1.03382231425204,
